provincia,localidad,direccion,margen,horario,latitud,longitud,empresa,precios,fechaRevision,fechaUltima,ventaPublico
ZAMORA,CORRALES,"CARRETERA C.N.630-RUTA DE LA PLATA KM.,298.8 KM. 298",Izquierdo,L-D: 24H,41.359972,-5.726583,REPOSTAR,"['SP-95 1,779', 'SP-98 1,879', 'G-A 1,869']",18/11/2022,14/11/2022,Venta al Público
ZAMORA,CORRALES DEL VINO,CAMINO DE CABALLO S/N- PARCELA 419,N,L-V: 09:00-14:00 y 16:00-18:30; S: 09:00-12:00,41.361417,-5.721083,AGRODUERO S. COOP. LTDA.,"['G-A 1,849', 'Gasóleo B 1,317']",18/11/2022,16/11/2022,CERRADA AL PUBLICO GENERAL
ZAMORA,CUBO DE TIERRA DEL VINO (EL),CARRETERA N-630 KM. 306,Izquierdo,L-D: 07:00-23:00,41.263472,-5.713500,EL PILAR,"['SP-95 1,839', 'SP-98 1,939', 'G-A 1,969', 'G-A+ 2,049']",18/11/2022,16/11/2022,Venta al Público
ZAMORA,FERMOSELLE,"CARRETERA ZAMORA-FERMOSELLE  CL 527 KM. 60,500",Derecho,L: 09:00-14:00 y 15:00-21:00,41.321583,-6.377528,CEPSA,"['SP-95 1,809', 'G-A 1,969', 'Gasóleo B 1,569']",18/11/2022,17/11/2022,Venta al Público
ZAMORA,FUENTESAUCO,"CALLE RODIGUEZ DE MIGUEL 5, 5",Derecho,L-V: 07:00-21:30; S-D: 08:00-15:00,41.233472,-5.494472,SEGUIN Y DIEGO S.L.,"['SP-95 1,759', 'SP-98 1,879', 'G-A 1,899', 'G-A+ 1,959']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,GAMONES,"CARRERA ZAMORA V2210-P47-P94, 0",N,L-D: 24H,41.475917,-6.175528,E.S. DIEZ CENTIMOS,"['SP-95 1,819', 'G-A 1,939']",18/11/2022,15/11/2022,Venta al Público
ZAMORA,GRANJA DE MORERUELA,AUTOVIA A66 KM. 241,N,L-D: 24H,41.798333,-5.755833,VALCARCE,"['SP-95 1,799', 'SP-98 1,919', 'G-A 1,929', 'G-A+ 2,039']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,MICERECES DE TERA,"CALLE IGLESIA, 1",N,L: 09:00-13:30 y 16:00-18:30; S: 09:00-13:30,41.988694,-5.873222,TEO,"['Gasóleo B 1,318']",18/11/2022,16/11/2022,CERRADA AL PUBLICO GENERAL
ZAMORA,MOMBUEY,"CARRETERA N-525 KM. 56,400",Derecho,L-D: 24H,42.020583,-6.316917,CEPSA,"['SP-95 1,706', 'SP-98 1,859', 'G-A 1,887', 'G-A+ 1,948']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,MONFARRACINOS,CARRETERA CL612 KM. 6,Derecho,L-S: 07:00-23:00; D: 08:00-23:00,41.549917,-5.704750,CEPSA,"['SP-95 1,819', 'G-A 2,009', 'G-A+ 2,109']",18/11/2022,10/11/2022,Venta al Público
ZAMORA,MONFARRACINOS,CARRETERA CL 612 KM. 1177,N,L-D: 06:00-01:00,41.546278,-5.708167,REPSOL MONFARRACINOS,"['SP-95 1,799', 'SP-98 1,959', 'G-A 1,939', 'G-A+ 2,079']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,MONTAMARTA,"CARRETERA NACIONAL 630 KM. 261,200",Izquierdo,L-V: 06:30-21:30; S: 07:30-21:30; D: 09:00-21:00,41.636417,-5.798417,LOSADA-CEPSA,"['SP-95 1,749', 'G-A 1,909']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,MONTE LA REINA,"CARRETERA NACIONAL 122 KM. 439,200",Izquierdo,L-V: 07:00-22:00; S: 07:00-15:00,41.516972,-5.535222,CEPSA,"['SP-95 1,804', 'SP-98 1,936', 'G-A 1,939', 'G-A+ 2,005']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,MORALEJA DEL VINO,"CALLE POZO, 82",Izquierdo,L-S: 08:00-22:30,41.466083,-5.660083,REPSOL,"['SP-95 1,759', 'G-A 1,919', 'G-A+ 1,989', 'Gasóleo B 1,475']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,MORALES DE TORO,"CARRETERA N 122 KM. 417,700",Derecho,L-D: 07:00-23:00,41.532194,-5.296972,CEPSA,"['SP-95 1,829', 'G-A 1,959', 'G-A+ 2,049', 'Gasóleo B 1,539']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,MORALES DEL VINO,CARRETERA CTRA. NACIONAL 630 KM. 285,Izquierdo,L-S: 07:00-23:00; D: 07:30-23:00,41.444944,-5.733611,REPOSTAR - ANSELMO MONTERO BRAGADO,"['SP-95 1,709', 'SP-98 1,839', 'G-A 1,819', 'G-A+ 1,889', 'Gasóleo B 1,429']",18/11/2022,14/11/2022,Venta al Público
ZAMORA,MOZAR,CARRETERA LITOS-STA.CRISTINA KM. 23,Derecho,L-D: 24H,41.952917,-5.785417,MOZAR ENERGIA,"['SP-95 1,809', 'SP-98 1,899', 'G-A 1,959', 'G-A+ 2,019']",18/11/2022,16/11/2022,Venta al Público
ZAMORA,MUELAS DEL PAN,"CARRETERA N-122A KM. 475,190",Derecho,L-D: 07:00-23:00,41.541222,-5.921722,MUELAS DEL PAN,"['SP-95 1,829', 'SP-98 1,979', 'G-A 1,999']",18/11/2022,15/11/2022,Venta al Público
ZAMORA,OTERO DE BODAS,"CR N-631, 43,4",Derecho,L-D: 07:00-22:00,41.937194,-6.157611,REPSOL,"['SP-95 1,749', 'G-A 1,899', 'G-A+ 1,999']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,PADORNELO,CARRETERA N-525 KM. 103,Izquierdo,L-D: 07:00-23:00,42.033417,-6.838472,REPSOL,"['SP-95 1,789', 'SP-98 1,929', 'G-A 1,949', 'G-A+ 2,039']",18/11/2022,16/11/2022,Venta al Público
ZAMORA,PERERUELA,"CARRETERA CL 527 KM. 14,350",Derecho,L-D: 08:00-20:00,41.415667,-5.873611,REPOSTAR--ALFA,"['SP-95 1,809', 'SP-98 2,059', 'G-A 1,939', 'Gasóleo B 1,569']",18/11/2022,17/11/2022,Venta al Público
ZAMORA,QUINTANILLA DE URZ,"AUTOVIA A 52 KM. 15,400",Izquierdo,L: 24H; M-V: 07:00-00:00; S: 00:00-23:00; D: 07:00-00:00,42.018889,-5.849111,REPSOL,"['SP-95 1,929', 'SP-98 2,139', 'G-A 1,939', 'G-A+ 2,109']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,QUINTANILLA DE URZ,"AUTOVIA A-52 KM. 14,4",Derecho,L-D: 07:00-23:00,42.022111,-5.852722,REPSOL,"['SP-95 1,779', 'SP-98 1,939', 'G-A+ 2,039', 'G-A 1,949']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,QUIRUELAS DE VIDRIALES,CTRA RIO CHICO km S/N,N,L-V: 09:00-13:30 y 16:00-18:30; S: 09:00-13:30,42.009222,-5.840944,TEO,"['Gasóleo B 1,318']",18/11/2022,16/11/2022,CERRADA AL PUBLICO GENERAL
ZAMORA,SAMPIL,"CARRETERA CRTA. ZA-104 KM. 4,723",Derecho,L-D: 08:00-23:00,42.081417,-6.640250,"REPOSTAR,  ANTONIO  DEL ESTAL LÓPEZ S.L.","['SP-95 1,769', 'SP-98 1,919', 'G-A 1,869', 'G-A+ 1,969']",18/11/2022,17/11/2022,Venta al Público
ZAMORA,SAN CRISTOBAL DE ENTREVIÑAS,"CARRETERA NACIONAL 630 KM. 210,1",Izquierdo,L-V: 07:30-21:30; S: 08:00-15:00; D: 15:00-21:30,42.033167,-5.650056,REPSOL,"['SP-95 1,809', 'SP-98 1,989', 'G-A 1,939', 'G-A+ 1,999', 'Gasóleo B 1,599']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,SAN CRISTOBAL DE ENTREVIÑAS,CARRETERA NACIONAL 630 KM. 207,Derecho,L-D: 24H,42.057361,-5.634028,FERTIBLEND,"['SP-95 1,724', 'G-A 1,801']",18/11/2022,17/11/2022,Venta al Público
ZAMORA,SAN ESTEBAN DEL MOLAR,AUTOVIA A-6 KM.,Izquierdo,L-D: 07:00-23:00,41.936528,-5.544472,CEPSA,"['SP-95 1,769', 'G-A 1,919', 'G-A+ 2,029']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,SAN VITERO,"CARRETERA ZA-913 KM. 32,5",Izquierdo,L-D: 07:00-23:00,41.785056,-6.348417,CEPSA,"['SP-95 1,829', 'G-A 1,935', 'G-A+ 1,987']",18/11/2022,14/11/2022,Venta al Público
ZAMORA,SANTA MARIA DE LA VEGA,CARRETERA ALCUBILLA KM. 17,Derecho,L-V: 09:00-13:30 y 16:00-18:30; S: 09:00-13:30,42.088833,-5.807583,TEO,"['Gasóleo B 1,318']",18/11/2022,16/11/2022,CERRADA AL PUBLICO GENERAL
ZAMORA,SANTOVENIA,N-630 km 197,Derecho,L-V: 09:00-13:30 y 16:00-18:30; S: 09:00-13:30,41.863222,-5.716722,TEO,"['Gasóleo B 1,318']",18/11/2022,16/11/2022,CERRADA AL PUBLICO GENERAL
ZAMORA,SANZOLES,"CARRETERA ZAMORA KM. 14,700",Derecho,L-S: 07:30-22:00; D: 09:00-22:00,41.434028,-5.566111,E.S. CASHER,"['SP-95 1,759', 'G-A 1,939', 'G-A+ 1,999', 'Gasóleo B 1,509']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,SEJAS DE ALISTE,"CTRA. N-122 km 528,72",Derecho,L-D: 24H,41.734083,-6.468389,LA CHUCA,"['SP-95 1,830', 'SP-98 1,980', 'G-A 1,900', 'G-A+ 1,980']",18/11/2022,16/11/2022,Venta al Público
ZAMORA,TORO,"CARRETERA N-122 KM. 425,5",Izquierdo,L-D: 07:00-23:00,41.523167,-5.386194,REPSOL,"['SP-95 1,789', 'SP-98 1,929', 'G-A 1,939', 'G-A+ 2,039']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,TORO,"CARRETERA N-122.KM-426.6 KM. 426,6",Izquierdo,L-D: 06:00-00:00,41.526833,-5.398500,CEPSA-ELF,"['SP-95 1,829', 'G-A 1,989', 'G-A+ 2,059']",18/11/2022,17/11/2022,Venta al Público
ZAMORA,TORO,"CARRETERA MEDINA DE RIOSECO KM. 1,6",Derecho,L-D: 07:00-23:00,41.540361,-5.377222,AREA DE SERVICIO TORO,"['SP-95 1,799', 'SP-98 1,949', 'G-A 1,949', 'G-A+ 2,049']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,TORO,CARRETERA TORDESILLAS KM. 29,N,L-D: 24H,41.526528,-5.377361,SERVICIOS AGRARIOS LA UNION SLU,"['SP-95 1,733', 'G-A 1,876']",18/11/2022,17/11/2022,Venta al Público
ZAMORA,TORO,"CAMINO DE LOS BORRACHOS, SN",N,L-V: 09:00-14:00 y 16:00-18:30; S: 09:00-12:00,41.533861,-5.391417,AGROPAL,"['G-A 1,849', 'Gasóleo B 1,317']",18/11/2022,16/11/2022,CERRADA AL PUBLICO GENERAL
ZAMORA,TORRE DEL VALLE (LA),CARRETERA A6 KM. 273,Izquierdo,L-D: 24H,42.089278,-5.715528,REPSOL,"['SP-95 1,779', 'SP-98 1,909', 'G-A 1,929', 'G-A+ 2,029']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,TORRE DEL VALLE (LA),CARRETERA A6 KM. 273,Derecho,L-D: 24H,42.087806,-5.713278,REPSOL,"['SP-95 1,779', 'SP-98 1,909', 'G-A 1,929', 'G-A+ 2,029']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,VILLABRAZARO,"CARRETERA N-VI KM. 267,8",Derecho,L: 07:00-23:00,42.051889,-5.683278,CEPSA,"['SP-95 1,819', 'SP-98 1,929', 'G-A 1,999', 'G-A+ 2,049']",18/11/2022,16/11/2022,Venta al Público
ZAMORA,VILLAFAFILA,CM  LA SENDA DEL VALLE km 1,Derecho,L-D: 24H,,,AGRINZA,"['Gasóleo B 1,390']",18/11/2022,15/11/2022,Venta al Público
ZAMORA,VILLALPANDO,AUTOVIA A-6 KM. 231,Izquierdo,L-D: 07:00-23:00,41.826778,-5.379944,SHELL,"['SP-95 1,769', 'SP-98 1,909', 'G-A 1,909', 'G-A+ 1,989']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,VILLALPANDO,CARRETERA C-612 KM. 49,Derecho,L-D: 07:00-23:00,41.860417,-5.417667,REPSOL,"['SP-95 1,749', 'SP-98 1,859', 'G-A 1,899', 'G-A+ 1,989']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,VILLALPANDO,CM  HERRADO S/N,Derecho,L-D: 24H,41.853645,-5.406466,AGRINZA,"['SP-95 1,680', 'G-A 1,770', 'Gasóleo B 1,390']",18/11/2022,15/11/2022,Venta al Público
ZAMORA,VILLALPANDO,"CARRETERA CTRA.N-VI A, KM. 236,7",Derecho,L-D: 24H,41.865833,-5.420750,Q8,"['SP-95 1,739', 'SP-98 1,859', 'G-A 1,889']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,VILLANUEVA DEL CAMPO,"CARRETERA N-610 KM. 81,8",Izquierdo,L-V: 08:00-22:00; S: 08:00-15:00; D: 15:00-22:00,41.987417,-5.412278,REPSOL,"['SP-95 1,759', 'SP-98 1,879', 'G-A 1,899', 'G-A+ 1,959']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,VILLARRIN DE CAMPOS,"CARRETERA BELBER-TÁBARA KM. 21,400",Izquierdo,L-S: 08:00-21:00; D: 09:00-21:00,41.799778,-5.640111,REPOSTAR GOMEZ OSORIO,"['SP-95 1,759', 'SP-98 1,889', 'G-A 1,859', 'Gasóleo B 1,399']",18/11/2022,15/11/2022,Venta al Público
ZAMORA,ZAMORA,"CARRETERA GIJON SEVILLA KM. 274,800",Izquierdo,L-D: 07:00-23:00,41.521056,-5.755278,CEPSA,"['SP-95 1,706', 'SP-98 1,859', 'G-A 1,887', 'G-A+ 1,948']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,ZAMORA,"AVENIDA CARDENAL CISNEROS, S/N",Derecho,L-D: 24H,41.519389,-5.757833,VALCARCE,"['SP-95 1,705', 'G-A 1,889', 'G-A+ 1,939']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,ZAMORA,"CARRETERA NACIONAL 122 KM. 453,800",Derecho,L-S: 07:00-22:00; D: 08:00-22:00,41.527417,-5.699444,REPSOL,"['SP-95 1,789', 'SP-98 1,929', 'G-A 1,939', 'G-A+ 2,039', 'GLP 1,039']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,ZAMORA,"CARRETERA LEDESMA KM. 0,300",Derecho,L-S: 06:00-22:00; D: 08:00-22:00,41.474972,-5.770611,CEPSA,"['SP-95 1,799', 'G-A 1,929', 'G-A+ 2,049']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,ZAMORA,"CUESTA DEL BOLON, S/N",Derecho,L-D: 07:00-23:00,41.511722,-5.747972,REPSOL,"['SP-95 1,789', 'SP-98 1,949', 'G-A 1,939', 'G-A+ 2,039', 'GLP 1,039']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,ZAMORA,"AVENIDA CARDENAL CISNEROS, S/N",Derecho,L-D: 24H,41.514278,-5.745417,STAR OIL ZAMORA,"['SP-95 1,779', 'G-A 1,819']",18/11/2022,15/11/2022,Venta al Público
ZAMORA,ZAMORA,CARRETERA N-122 KM. 4,Derecho,L: 07:00-21:00,41.521111,-5.797056,REPSOL,"['SP-95 1,848', 'SP-98 1,988', 'G-A 1,928', 'G-A+ 1,998']",18/11/2022,15/11/2022,Venta al Público
ZAMORA,ZAMORA,"CALLE SALAMANCA, 46",Derecho,L-D: 07:00-23:00,41.495000,-5.741583,CEPSA,"['SP-95 1,799', 'SP-98 1,931', 'G-A 1,925', 'G-A+ 2,025', 'Gasóleo B 1,552']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,ZAMORA,"AVENIDA CARDENAL CISNEROS, S/N",N,L-D: 24H,41.516000,-5.747361,CARREFOUR,"['SP-95 1,789', 'SP-98 1,949', 'G-A 1,939', 'G-A+ 1,979']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,ZAMORA,"CARRETERA CL-605 KM. 169,87",Izquierdo,L-D: 24H,41.487972,-5.723972,MORAOIL,"['SP-95 1,699', 'G-A 1,772']",18/11/2022,17/11/2022,Venta al Público
ZAMORA,ZAMORA,"RONDA LA FERIA, 19/21",N,L-S: 07:00-23:00; D: 08:00-22:00,41.507056,-5.747806,LOSADA REPSOL - RONDA,"['SP-95 1,779', 'SP-98 1,939', 'G-A 1,949', 'G-A+ 2,029']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,ZAMORA,"AVENIDA REQUEJO, 31",N,L-D: 24H,41.510583,-5.736361,LOSADA REPSOL - AVENIDA,"['SP-95 1,789', 'SP-98 1,949', 'G-A 1,979', 'G-A+ 2,069']",18/11/2022,18/11/2022,Venta al Público
ZAMORA,ZAMORA,"CARRETERA N-122 (C. C. VISTA ALEGRE) KM. 62,3",N,L-D: 24H,41.521417,-5.720944,.ES CARBURANTES CENTRO COMERCIAL VISTALEGRE,"['SP-95 1,779', 'G-A 1,969']",18/11/2022,14/11/2022,Venta al Público
ZAMORA,ZAMORA,CARRETERA NACIONAL 122 KMT. 455 KM.,Izquierdo,M: 07:00-23:00,41.524861,-5.714583,REPOSTAR--VISTA ALEGRE,"['SP-95 1,779', 'SP-98 1,925', 'G-A 1,882', 'G-A+ 1,960', 'Gasóleo B 1,672']",18/11/2022,17/11/2022,Venta al Público
ZAMORA,ZAMORA,"CALLE VILLALPANDO, 21",Derecho,L-D: 24H,41.512361,-5.746028,CARBURANTES DE ESPAÑA,"['SP-95 1,769', 'G-A 1,889']",18/11/2022,16/11/2022,Venta al Público
ZARAGOZA,AGON,"CARRETERA N-122 KM. 53,5",Derecho,L-D: 06:00-22:00,41.840056,-1.419444,REPSOL,"['SP-95 1,799', 'SP-98 1,929', 'G-A 1,879', 'G-A+ 1,969']",18/11/2022,17/11/2022,Venta al Público
ZARAGOZA,AGUARON,CARRETERA CALATAYUD CARIÑENA KM. 0,N,L-D: 24H,41.340278,-1.264722,COOPERATIVA VITICOLA SAN JOSE,"['SP-95 1,770', 'G-A 1,880', 'Gasóleo B 1,350']",18/11/2022,15/11/2022,Venta al Público
ZARAGOZA,AINZON,"CARRETERA TABUENCA KM. 0,3",N,L-D: 24H,41.813556,-1.514806,"CRIANZAS Y VIÑEDOS SANTO CRISTO, S. COOP.","['G-A 1,865', 'Gasóleo B 1,440']",18/11/2022,15/11/2022,CERRADA AL PUBLICO GENERAL
ZARAGOZA,ALAGON,AUTOVIA A-68 KM. 265,Izquierdo,L-D: 06:00-22:30,41.761111,-1.149389,REPSOL,"['SP-95 1,779', 'SP-98 1,909', 'G-A 1,879', 'G-A+ 1,939', 'Gasóleo B 1,486']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ALAGON,"VÍA TORREMATA, 5",N,L-D: 24H,41.764583,-1.126167,SANANTONIO,"['SP-95 1,705', 'G-A 1,792', 'Gasóleo B 1,405']",18/11/2022,14/11/2022,Venta al Público
ZARAGOZA,ALAGON,"CALLE CARRERA DE CABALLOS, 74",Derecho,L-S: 08:00-20:00; D: 08:00-14:00,41.766806,-1.126500,REPSOL,"['SP-95 1,769', 'G-A 1,879', 'G-A+ 1,929']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ALAGON,"AVENIDA LA JAREA, 66",Derecho,L-D: 24H,41.768139,-1.127056,OCHOA LORES (LA JAREA),"['SP-95 1,699', 'G-A 1,769']",18/11/2022,15/11/2022,Venta al Público
ZARAGOZA,ALAGON,AUTOVIA A-68 KM. 265,Derecho,L-D: 05:30-22:00,41.762778,-1.148194,REPSOL,"['SP-95 1,779', 'SP-98 1,909', 'G-A 1,879', 'G-A+ 1,939', 'Gasóleo B 1,486']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ALBERITE DE SAN JUAN,A-121 km 2,Derecho,L-V: 09:00-13:00,41.815722,-1.470056,CEPSA,"['SP-95 1,769', 'G-A 1,869', 'G-A+ 1,949', 'Gasóleo B 1,482']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ALFAJARIN,CARRETERA NACIONAL II KM. 341,Izquierdo,L-D: 06:00-22:00,41.606806,-0.691167,REPSOL,"['SP-95 1,789', 'SP-98 1,939', 'G-A 1,889', 'G-A+ 1,979', 'Gasóleo B 1,494']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ALFAJARIN,"POLIGONO EL SACO, S/N",Derecho,L-D: 24H,41.604500,-0.689778,HAM,"['Gas N. Compr 1,379', 'Gas N. Licuado 1,299']",18/11/2022,14/11/2022,Venta al Público
ZARAGOZA,ALFAJARIN,"CARRETERA NACIONAL II KM. 341,2",Derecho,L-D: 24H,41.604778,-0.689139,ALFA ENERGY,"['SP-95 1,719', 'G-A 1,809']",18/11/2022,16/11/2022,Venta al Público
ZARAGOZA,ALFAJARIN,CARRETERA NACIONAL II KM. 341,Derecho,L-D: 24H,41.606417,-0.691639,REPSOL,"['SP-95 1,789', 'SP-98 1,939', 'G-A 1,889', 'G-A+ 1,979', 'Gasóleo B 1,494']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ALFAMEN,"CARRETERA A-1304 KM. 7,3",Izquierdo,L-S: 08:00-13:00,41.436444,-1.240250,PETRONOR,"['SP-95 1,749', 'G-A 1,859', 'Gasóleo B 1,501']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ALFAMEN,"CALLE MIGUEL SERVET, 32",Derecho,L-D: 24H,41.435083,-1.244806,COOP. SAN ISIDRO SCL,"['Gasóleo B 1,455']",18/11/2022,14/11/2022,CERRADA AL PUBLICO GENERAL
ZARAGOZA,ALMOLDA (LA),"CARRETERA N-II KM. 381,7",Izquierdo,L-D: 06:00-22:00,41.496472,-0.260667,CEPSA,"['SP-95 1,764', 'SP-98 1,896', 'G-A 1,905', 'G-A+ 1,985', 'Gasóleo B 1,469']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ALMOLDA (LA),"CARRETERA N-II KM. 381,7",Derecho,L-D: 24H,41.495667,-0.258889,CEPSA,"['SP-95 1,764', 'SP-98 1,896', 'G-A 1,905', 'G-A+ 1,985', 'Gasóleo B 1,469']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ALMUNIA DE DOÑA GODINA (LA),"AVENIDA MADRID, 14",N,L-S: 07:00-21:00; D: 08:00-21:00,41.477278,-1.379333,COSANSE,"['SP-95 1,769', 'G-A 1,859', 'G-A+ 1,938', 'Gasóleo B 1,459']",18/11/2022,17/11/2022,Venta al Público
ZARAGOZA,ALMUNIA DE DOÑA GODINA (LA),"CARRETERA RICLA (A-121) KM. 43,1",Izquierdo,L-D: 06:00-22:00,41.483056,-1.379361,CEPSA,"['SP-95 1,769', 'G-A 1,859', 'G-A+ 1,925']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ALMUNIA DE DOÑA GODINA (LA),CARRETERA MADRID KM. 272,Izquierdo,L-D: 07:00-22:00,41.483222,-1.371528,REPSOL,"['SP-95 1,749', 'SP-98 1,869', 'G-A+ 1,929', 'G-A 1,869']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ALMUNIA DE DOÑA GODINA (LA),CARRETERA NACIONAL A-121 KM. 41,Derecho,L-D: 06:00-22:00,41.490083,-1.379389,GASOLPRICE,"['SP-95 1,769', 'G-A 1,866', 'G-A+ 1,866', 'Gasóleo B 1,599']",18/11/2022,17/11/2022,Venta al Público
ZARAGOZA,ALMUNIA DE DOÑA GODINA (LA),"CARRETERA A-220 KM. 3,6",Derecho,L-D: 06:00-21:00,41.450694,-1.346556,AREA-220,"['SP-95 1,769', 'G-A 1,866', 'G-A+ 1,866']",18/11/2022,17/11/2022,Venta al Público
ZARAGOZA,AMBEL,"CALLE LAVADERO, S/N",N,L-D: 24H,41.796361,-1.614500,COOPERATIVA DE AMBEL,"['Gasóleo B 1,398']",18/11/2022,18/11/2022,CERRADA AL PUBLICO GENERAL
ZARAGOZA,ANIÑON,"CALLE LAS TABLAS, S/N",Derecho,L-D: 24H,41.447028,-1.706528,SAT 2563 NIÑO JESUS,"['SP-95 1,742', 'G-A 1,938', 'Gasóleo B 1,521']",18/11/2022,16/11/2022,Venta al Público
ZARAGOZA,ARIZA,"AUTOVIA A-2 KM. 197,2",Derecho,L-D: 24H,41.311611,-2.002722,CEPSA,"['SP-95 1,769', 'G-A 1,895', 'G-A+ 1,975', 'Gasóleo B 1,552']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ARIZA,"AUTOVIA A-2 KM. 197,3",Izquierdo,L-D: 24H,41.312611,-2.001333,CEPSA,"['SP-95 1,769', 'G-A 1,899', 'G-A+ 1,979', 'Gasóleo B 1,552']",18/11/2022,18/11/2022,Venta al Público
ZARAGOZA,ATECA,AUTOPISTA A-2 KM. 221,Derecho,L-D: 24H,41.312778,-1.768167,ARENTO,"['SP-95 1,769', 'G-A 1,889', 'Gasóleo B 1,589']",18/11/2022,17/11/2022,Venta al Público
ZARAGOZA,AZUARA,CARRETERA A1506 KM. 59,Izquierdo,L-S: 08:00-13:30 y 15:00-21:00; D: 09:00-13:00 y 16:00-20:00,41.259111,-0.869000,CEPSA,"['SP-95 1,846', 'G-A 1,879', 'G-A+ 1,976']",18/11/2022,15/11/2022,Venta al Público
ZARAGOZA,BARDENA DEL CAUDILLO,"CALLE PINAR, S/N",Derecho,L-D: 24H,42.176528,-1.197556,COOP. VIRGEN OLIVA,"['SP-95 1,710', 'Gasóleo B 1,345']",18/11/2022,17/11/2022,CERRADA AL PUBLICO GENERAL
ZARAGOZA,BAYO (EL),"CALLE VENTA GUIRAL, S/N",Derecho,L-D: 24H,42.188361,-1.266750,COOP. VIRGEN OLIVA,"['Gasóleo B 1,345']",18/11/2022,17/11/2022,CERRADA AL PUBLICO GENERAL
ZARAGOZA,BELCHITE,"CARRETERA A 222 KM. 28,800",Izquierdo,L-D: 07:00-22:00,41.309667,-0.742333,REPSOL,"['SP-95 1,828', 'SP-98 2,059', 'G-A 1,859', 'G-A+ 1,959']",18/11/2022,16/11/2022,Venta al Público
ZARAGOZA,BELCHITE,"CAMINO LAS LAVANDERAS, S/N",Derecho,L-D: 24H,41.310306,-0.744667,COOPERATIVA SAN MARTIN,"['SP-95 1,729', 'G-A 1,779', 'Gasóleo B 1,359']",18/11/2022,16/11/2022,Venta al Público
ZARAGOZA,BIOTA,"CALLE CARRETERA DE LA ESTACION, 2",Derecho,L-D: 24H,42.258639,-1.196000,NTRA SRA DEL ROSARIO,"['Gasóleo B 1,450']",18/11/2022,09/11/2022,CERRADA AL PUBLICO GENERAL
ZARAGOZA,BIOTA,CARRETERA LA ESTACION S/N KM. 1,Derecho,L-D: 08:00-13:30 y 15:30-20:30,42.260639,-1.194694,CEPSA,"['SP-95 1,779', 'G-A 1,862', 'G-A+ 1,932']",18/11/2022,15/11/2022,Venta al Público
ZARAGOZA,BORJA,"CALLE BARBALANCA-CENICERO, S/N",N,L-D: 24H,41.832806,-1.516611,BOLA,"['SP-95 1,699', 'G-A 1,869']",18/11/2022,16/11/2022,Venta al Público
ZARAGOZA,BORJA,CARRETERA NACIONAL 122 KM. 64,Derecho,L-D: 07:00-10:30,41.832000,-1.520611,EL MONCAYO,"['SP-95 1,788', 'G-A 1,938', 'G-A+ 1,998']",18/11/2022,14/11/2022,Venta al Público
ZARAGOZA,BORJA,CARRETERA AINZON KM. 2,N,L-D: 24H,41.831639,-1.528278,COOP BORJA,"['SP-95 1,699', 'G-A 1,797', 'Gasóleo B 1,398']",18/11/2022,18/11/2022,CERRADA AL PUBLICO GENERAL
